,Generator Loss per step,Discriminator Loss per step
352,56.521603,0.18041673
353,51.28199,0.29375502
354,57.97334,0.36126631
355,55.215508,0.34044275
356,65.475876,0.19150004
357,63.29952,0.3354402
358,58.517883,0.31835714
359,54.366028,1.1517447
360,64.91255,1.0323666
361,57.810455,1.5158573
362,59.138577,1.4958336
363,54.77805,0.8750834
364,55.23756,0.40511617
365,56.588295,0.2841463
366,60.261444,0.2451509
367,55.267807,0.3018502
368,77.01419,0.16525318
369,59.40648,0.2160866
370,57.70227,0.67328596
371,58.115246,1.5820874
372,51.66403,0.6053443
373,49.111507,0.46807224
374,59.310085,0.2253617
375,51.582825,0.24819937
376,60.561333,0.26757228
377,59.71021,0.32810944
378,58.39804,0.1966584
379,61.946716,0.33259535
380,59.063557,0.6727505
381,59.90609,0.56872463
382,47.8673,0.5938145
383,55.395115,0.4382632
384,62.792492,0.6353428
385,52.050373,2.9392695
386,56.124134,0.64054537
387,59.169117,0.25869387
388,55.478477,0.2482082
389,53.266033,0.20722857
390,62.320293,0.13116445
391,52.164417,0.13545784
392,55.705692,0.17031342
393,51.637234,0.17752884
394,54.590103,0.34439573
395,55.11562,0.46122867
396,59.687744,0.3716029
397,58.723392,0.14995636
398,61.307026,0.15457949
399,60.599583,0.14896688
400,56.825714,0.26775938
401,51.434666,0.4041415
402,57.072765,0.17054841
403,54.658543,0.77772486
404,82.0512,0.10223408
405,63.492085,0.35288465
406,64.65529,0.5001503
407,63.194866,1.5301235
408,57.482315,1.8542011
409,52.136303,0.88890314
410,59.351093,0.4981452
411,46.906124,0.31314135
412,56.73818,0.25503263
413,58.511253,0.18633752
414,52.59321,0.20588481
415,55.02475,0.19897676
416,60.688152,0.15804371
417,54.84637,0.3783468
418,56.525703,0.40634874
419,56.30366,0.65813935
420,59.33586,1.7089218
421,52.65303,1.4670049
422,53.39676,0.58273524
423,54.30652,0.3123163
424,52.13022,0.48836905
425,61.660004,0.15718248
426,54.659786,0.23217914
427,55.657898,0.24387258
428,52.371597,0.38071933
429,58.491432,0.29859787
430,54.77184,0.28104085
431,64.8213,0.14678296
432,62.495197,0.26516134
433,55.596676,0.38504967
434,53.403297,1.1755745
435,62.875282,2.4703612
436,54.137257,0.6682026
437,57.649006,1.8164066
438,56.749683,2.4582825
439,55.972183,0.8605218
440,56.02653,0.5500136
441,57.479675,0.40210885
442,54.35401,0.51377624
443,76.16717,0.2099119
444,59.483006,0.28031507
445,56.061802,0.7888831
446,58.6153,2.2488835
447,49.73105,0.68627834
448,47.5575,0.61853755
449,59.245064,0.21626227
450,51.39836,0.20840266
451,59.558758,0.26272827
452,60.186104,0.3353905
453,56.931293,0.18905404
454,61.285656,0.31472415
455,57.222435,0.65722114
456,59.901466,0.31364262
457,47.02195,0.3281976
458,53.66201,0.425004
459,61.288616,0.57388663
460,51.667046,2.7730546
461,55.32259,0.9728209
462,58.148434,0.40240106
463,55.541027,0.23264126
464,53.07419,0.26903534
465,58.347153,0.20207693
466,51.021072,0.18252793
467,56.06749,0.22547778
468,51.208298,0.27763855
469,53.534786,0.42594156
470,57.609978,0.6317899
471,60.72859,0.33408165
472,57.272346,0.11962274
473,60.437916,0.20979092
474,60.20052,0.16888086
475,56.73912,0.68538314
476,51.12125,1.6443098
477,56.378635,1.1305408
478,55.676914,0.2733909
479,80.33686,0.08280219
480,60.717045,0.18103449
481,64.058014,0.17090532
482,63.79328,0.32715914
483,56.67208,0.26533926
484,54.379482,0.2603458
485,60.948578,0.28494
486,50.25975,0.3613635
487,57.394993,0.15275991
488,59.515076,0.08878356
489,51.907978,0.12431213
490,55.039413,0.097614825
491,59.886803,0.09329136
492,53.071095,0.22588056
493,53.931606,0.20528176
494,57.371063,0.57635635
495,58.687904,2.383261
496,52.835117,0.84352374
497,55.023533,0.38756624
498,54.088337,0.26103318
499,53.181988,0.23233268
500,61.01641,0.09576516
501,53.973915,0.12809986
502,54.870106,0.12229041
503,49.78064,0.21062917
504,56.974297,0.12671113
505,54.16888,0.20268036
506,64.928,0.1774429
507,61.86373,0.16502216
508,56.812218,0.33916566
509,52.24745,0.7859189
510,61.889812,2.316133
511,54.878296,0.9201138
512,57.080364,1.5771587
513,53.045982,2.17873
514,55.21585,0.3249557
515,54.81109,0.29639375
516,58.130943,0.35143197
517,52.811626,0.38025358
518,73.01793,0.18225601
519,57.964333,0.19323024
520,55.452255,0.6512143
521,57.712704,1.6656845
522,48.67362,0.6804679
523,48.25383,0.40950602
524,59.455215,0.18458652
525,51.53304,0.20119736
526,59.71209,0.14725645
527,59.662228,0.24239463
528,54.807434,0.23996732
529,61.449577,0.22146042
530,55.97755,0.65830123
531,58.49703,0.5910758
532,47.197376,0.87346894
533,53.239704,0.51335126
534,59.577583,0.57182395
535,49.489384,1.5026383
536,53.230644,2.275604
537,58.037903,0.44961372
538,54.805386,0.32376528
539,52.9616,0.4395025
540,58.824703,0.25144103
541,50.309746,0.23961335
542,55.435917,0.26609614
543,49.828957,0.31081635
544,52.14415,0.43237057
545,56.23851,0.58755326
546,58.799347,0.27847552
547,57.39439,0.15997346
548,57.57656,0.38760626
549,58.67878,0.28240386
550,57.231777,0.5082567
551,51.011627,0.7690709
552,55.1495,1.1948891
553,56.868687,0.14954937
554,80.386696,0.10501908
555,60.2527,0.16532822
556,62.614376,0.14721544
557,62.895557,0.3668891
558,56.954926,0.28538963
559,53.798878,0.2717369
560,61.343285,0.407922
561,52.388348,0.66619134
562,61.850513,0.1408396
563,60.57387,0.08018477
564,53.483738,0.1311647
565,52.85506,0.20732161
566,61.337013,0.20783626
567,55.77118,0.21926647
568,56.534107,0.49462944
569,58.06541,1.313609
570,56.96745,2.970907
571,49.6137,1.2550669
572,51.998825,0.930481
573,53.338127,1.2102885
574,52.59208,1.3206861
575,60.36214,0.22034967
576,53.5411,0.35583574
577,53.61992,0.1667207
578,47.806923,0.2185382
579,55.310345,0.1436109
580,52.030376,0.17077996
581,63.02288,0.20111685
582,59.870224,0.13695616
583,53.134247,0.22573605
584,50.971176,0.68107736
585,60.751472,1.3447073
586,54.50845,0.5779963
587,58.55898,0.37837252
588,54.696644,0.24951091
589,55.75632,0.116845235
590,53.09365,0.14758119
591,56.205753,0.16143285
592,54.09317,0.18040024
593,71.99842,0.12283273
594,57.62097,0.1271354
595,55.094513,0.35490513
596,56.90879,1.3983854
597,47.77846,1.4257632
598,49.38185,0.30027866
599,59.507195,0.13849157
600,49.344635,0.15069324
601,56.0819,0.3952499
602,59.1583,0.28555077
603,55.258404,0.1339615
604,61.844852,0.17110865
605,55.03923,0.38339698
606,58.59839,0.23156127
607,47.28585,0.52758276
608,53.814556,1.0524237
609,60.092125,0.35864955
610,49.85617,2.2290332
611,51.329235,2.2199278
612,56.482235,1.639884
613,54.09968,0.37739754
614,52.50918,0.54575676
615,58.78749,0.16745889
616,49.79446,0.20591135
617,53.92926,0.25256473
618,48.60082,0.24731013
619,53.118893,0.25731423
620,53.450596,0.3640607
621,59.311737,0.19224742
622,57.381115,0.12966296
623,57.632225,0.116886616
624,57.92969,0.15844436
625,54.478775,0.5721607
626,50.94309,1.280688
627,55.690517,0.6510313
628,54.815174,0.6060807
629,79.61233,0.106028505
630,58.445522,0.22511801
631,61.282055,0.16408789
632,62.94121,0.3902926
633,56.0166,0.4015189
634,52.677246,0.40585646
635,61.131058,0.48702878
636,49.627262,0.85754395
637,56.932144,0.22610435
638,60.120403,0.067556076
639,53.290913,0.14374486
640,53.02772,0.2606497
641,59.494637,0.124777585
642,53.433163,0.21821253
643,53.350086,0.350412
644,57.73626,1.0040885
645,56.82527,2.9183018
646,51.205498,1.063453
647,53.711174,0.9907775
648,52.85648,0.73820364
649,52.552578,0.65305996
650,59.435135,0.2512002
651,53.64017,0.13618223
652,54.17576,0.1000674
653,48.14546,0.15923332
654,53.00102,0.09839137
655,54.036,0.13784331
656,61.344913,0.1744797
657,59.625797,0.1593853
658,52.84848,0.2695851
659,51.551483,0.9801766
660,58.89359,1.9702567
661,53.236023,0.35747203
662,56.42974,0.3106927
663,53.277805,0.274854
664,56.662148,0.16690256
665,53.628265,0.19912025
666,56.675125,0.16906089
667,56.30153,0.25699112
668,70.791275,0.12677792
669,58.01938,0.13420784
670,54.394573,0.5935502
671,57.6678,2.1961875
672,48.082752,0.54446703
673,48.089138,0.3074896
674,56.97371,0.14922407
675,49.15196,0.14722322
676,55.55278,0.36245468
677,57.210556,0.23467642
678,53.478043,0.15373237
679,59.54381,0.1693019
680,54.261044,0.4548477
681,56.67142,0.16436201
682,45.270718,0.29152608
683,52.874718,0.3356823
684,58.64508,0.6117016
685,51.4988,3.1847613
686,53.18255,1.5389189
687,56.948147,1.5519648
688,54.658455,1.410166
689,50.998215,2.017647
690,58.29924,2.882937
691,46.928513,0.4009214
692,53.68866,0.404153
693,47.226368,0.36243188
694,51.955513,0.30923337
695,53.1534,0.2782966
696,55.763023,0.1661459
697,55.368206,0.14901647
698,55.19476,0.18427676
699,54.8612,0.24623945
700,53.94425,0.8777648
701,47.825302,1.2591302
702,54.07926,0.24459496
703,53.29387,0.4894789
704,76.928345,0.21805929
705,58.537468,0.2275542
706,59.994545,0.201691
707,58.36979,0.33126056
708,51.432625,0.3768236
709,51.25586,0.4140725
710,62.409927,0.38034874
711,50.047832,0.85540146
712,57.60035,0.54358244
713,60.20011,0.23594388
714,53.288864,0.23408012
715,52.384506,0.149033
716,56.94667,0.12610906
717,54.173946,0.17085317
718,51.439182,0.20923758
719,55.468864,0.5390371
720,56.392967,1.5851436
721,49.087578,0.2773551
722,54.474613,0.23198608
723,53.869453,0.5017439
724,52.708694,0.2144211
725,59.184692,0.11519162
726,55.16342,0.12390794
727,53.560116,0.11175472
728,47.175182,0.30116957
729,53.231373,0.08293283
730,53.400784,0.19468766
731,60.199635,0.21557528
732,60.899216,0.092934355
733,53.626266,0.27338448
734,52.648308,0.70571107
735,57.485355,1.9634924
736,52.70987,0.3645665
737,53.927845,0.3194486
738,52.925636,0.25708407
739,53.013416,0.25488707
740,53.446323,0.17176536
741,55.279224,0.12310767
742,53.98558,0.22978044
743,70.18068,0.1779409
744,56.009,0.12601691
745,52.69605,0.44263512
746,56.905003,1.944253
747,47.367733,0.66919047
748,49.206207,0.28116268
749,57.13323,0.16262814
750,48.347153,0.21324211
751,54.78304,0.29778895
752,56.16598,0.37375882
753,52.882046,0.21214491
754,58.8685,0.17123505
755,52.684505,0.43312025
756,57.019497,0.22922795
757,45.23982,0.41852456
758,54.495777,0.60391676
759,58.752014,0.25334558
760,49.9137,2.3355393
761,52.061413,1.4411681
762,54.19276,0.5272757
763,55.101486,0.2115978
764,50.86544,0.38623148
765,58.595753,0.11097075
766,48.539455,0.09699345
767,54.294155,0.118025586
768,48.63966,0.1178595
769,50.20159,0.33668122
770,55.01671,0.2843728
771,57.46267,0.15287657
772,56.068142,0.10655691
773,56.80091,0.06876968
774,54.441013,0.097917676
775,52.114006,0.5577563
776,49.446613,1.4160792
777,52.781143,0.24738187
778,52.479446,0.42906457
779,76.968285,0.123828806
780,56.21222,0.37739682
781,61.343525,0.17290692
782,60.44716,0.5064422
783,51.11905,0.30590093
784,51.167206,0.42391464
785,60.465122,0.2086073
786,50.063206,0.93702203
787,58.623245,0.2863862
788,58.6285,0.095186874
789,53.17922,0.17423964
790,52.059887,0.16800398
791,58.468613,0.11558415
792,53.943058,0.24109809
793,51.052765,0.21783167
794,54.44698,0.22412768
795,53.953133,0.50880647
796,49.871384,1.5202787
797,58.738888,0.31347114
798,54.192024,0.4445457
799,50.75906,0.38396612
800,57.038906,0.5021671
801,54.784958,0.26476026
802,51.749737,0.23370227
803,49.845615,0.31692824
804,51.4872,0.11040885
805,51.83023,0.10885389
806,59.08345,0.48921433
807,60.607754,0.13187227
808,51.865887,0.6147933
809,50.080265,0.41901273
810,55.00971,1.1988788
811,52.213135,0.20384195
812,53.941578,0.17861533
813,52.95154,0.17825273
814,54.88682,0.060120434
815,53.13811,0.057492476
816,53.99163,0.055881932
817,53.79496,0.12873672
818,68.07157,0.30702105
819,58.370346,0.12430856
820,53.34687,0.42501277
821,56.759274,2.3991928
822,46.899185,0.9883022
823,49.342525,1.0122731
824,58.269585,0.78075415
825,49.06473,0.21830931
826,53.697136,0.20056188
827,54.80396,0.16980103
828,50.98076,0.09314269
829,57.25646,0.19900869
830,51.0154,0.46834555
831,54.524597,0.3145409
832,46.935295,0.9597068
833,49.790733,1.1064255
834,56.175392,0.3367827
835,48.845654,2.5971248
836,50.752228,1.0035831
837,56.80255,0.50814724
838,53.23725,0.2602479
839,53.471863,0.62178624
840,58.375813,0.22965774
841,50.031475,0.10689563
842,54.285416,0.10364373
843,47.080376,0.093666
844,51.07385,0.12028806
845,52.645737,0.11776787
846,54.03736,0.07637172
847,54.66972,0.10175215
848,52.14639,0.2644952
849,53.446236,0.3165442
850,56.282867,0.7008718
851,49.096027,0.7706399
852,52.914738,1.9759771
853,55.125145,0.11547613
854,74.125984,0.14418557
855,56.438526,0.1998707
856,57.38648,0.13521713
857,56.833927,0.3514288
858,51.82723,0.38247812
859,49.0985,0.57856286
860,55.89013,0.31562456
861,53.7718,1.4012405
862,58.85386,1.2100005
863,59.55557,0.15074387
864,55.11601,1.0048952
865,52.093784,0.16421841
866,54.484837,0.09920799
867,49.782932,0.11574683
868,49.166515,0.10899706
869,53.95934,0.2891095
870,53.43702,0.38746074
871,48.3923,0.2366384
872,53.498608,0.16191365
873,52.91042,0.42004043
874,52.803,0.46525773
875,59.710865,0.24395931
876,55.621853,0.11833432
877,52.90441,0.19158462
878,51.67749,0.5512823
879,53.134743,0.31168863
880,51.951843,0.8793529
881,63.22731,0.11617649
882,60.36551,0.4587897
883,51.93363,0.77364874
884,49.74674,0.5585631
885,57.37342,0.69294953
886,49.54822,0.13861512
887,53.043022,0.14894015
888,52.012936,0.14439577
889,52.92727,0.09441718
890,51.92074,0.12656465
891,55.170654,0.17693171
892,53.924377,0.20878178
893,68.10952,0.212298
894,57.90064,0.22974499
895,53.607018,0.5051761
896,58.608147,2.7218778
897,47.879227,1.3449578
898,45.699585,1.6328651
899,57.899323,1.1227171
900,48.36312,0.99148864
901,55.339016,0.15727717
902,52.522995,0.34847575
903,49.267982,0.24036312
904,57.76258,0.30550987
905,52.56818,0.7236779
906,55.11759,0.17140938
907,45.311546,0.4319918
908,49.535213,0.27133083
909,53.838783,1.2445881
910,45.4986,3.014312
911,51.60124,1.1108086
912,54.069077,1.2451646
913,49.21394,0.36163265
914,48.460304,0.5193633
915,55.363987,0.3414033
916,48.84361,0.16453776
917,53.449028,0.19823353
918,47.44141,0.2197277
919,50.76813,0.15673918
920,52.85497,0.21268064
921,53.441124,0.15417004
922,54.1744,0.13780144
923,52.11206,0.16945086
924,49.966007,0.30357552
925,53.429832,0.60300314
926,47.93449,1.0915581
927,51.894543,0.78106624
928,52.450436,0.17283829
929,74.1614,0.18665685
930,53.50283,0.18034384
931,55.548218,0.103555925
932,56.016464,0.20544843
933,48.871925,0.37847605
934,49.015266,0.7332125
935,55.06148,0.40686268
936,49.982086,1.2448875
937,56.43989,1.6037941
938,59.182102,0.16505167
939,52.0155,0.6168957
940,49.502533,0.5310914
941,55.794697,0.09446586
942,52.09359,0.30667946
943,48.521942,0.1696417
944,54.670574,0.09498574
945,50.36041,0.12857607
946,45.505318,0.09953369
947,53.5478,0.042535473
948,50.673916,0.07850473
949,49.669903,0.18468742
950,57.73867,0.24067916
951,55.849243,0.08562787
952,51.50431,0.1536418
953,45.439777,0.48675102
954,49.369366,0.34480128
955,50.19738,0.3615098
956,62.527473,0.072334416
957,63.6669,0.1634682
958,53.908283,0.510548
959,50.414936,0.4214138
960,59.20977,0.9236831
961,52.986687,0.6125931
962,49.9474,0.9311394
963,50.247047,1.1351256
964,51.64311,0.65800786
965,51.80179,0.19226284
966,53.337566,0.13258484
967,53.53018,0.20556173
968,69.51594,0.12969247
969,55.67339,0.1391431
970,51.578403,0.40682325
971,56.91589,1.4601114
972,45.326153,0.5207869
973,46.87478,0.3923052
974,58.240013,0.20706132
975,49.12811,0.18411711
976,53.563843,0.15713525
977,55.602013,0.19851834
978,50.56274,0.21636312
979,54.1368,0.1360588
980,49.867504,0.5654305
981,52.26391,0.4136296
982,45.360672,0.92478925
983,48.550705,0.6027744
984,52.38707,0.16778588
985,44.976078,0.9085724
986,48.658768,1.2140969
987,53.021114,0.1491067
988,45.79682,0.3568139
989,51.132156,0.7410443
990,55.358673,0.4524178
991,48.405876,0.3070954
992,52.557343,0.20538923
993,48.21412,0.19310948
994,51.241016,0.10493824
995,52.72314,0.13909079
996,52.34157,0.091860965
997,52.632816,0.087040834
998,51.434837,0.13695368
999,50.81781,0.15065412
1000,52.101795,0.30383843
1001,47.39336,0.7271083
1002,51.43216,0.35834137
1003,50.90312,0.20190337
1004,69.79136,0.16379301
1005,55.838287,0.48674953
1006,57.0211,0.49034128
1007,57.13183,0.489518
1008,48.268867,0.7385186
1009,50.794926,0.9731685
1010,54.675762,0.5242834
1011,49.34614,0.42987671
1012,56.23507,0.31022322
1013,58.298367,0.0719178
1014,49.944588,0.18230951
1015,50.058147,0.09745492
1016,52.342567,0.13319463
1017,50.10577,0.14102548
1018,50.69129,0.1353187
1019,54.28042,0.12245256
1020,51.64621,0.32930893
1021,45.752518,0.21452835
1022,54.4305,0.13618565
1023,50.7792,0.67700803
1024,53.87045,0.5221153
1025,58.53122,0.07455923
1026,54.40184,0.09220818
1027,50.542175,0.14006253
1028,43.63577,0.2859146
1029,50.776897,0.15485826
1030,49.770016,0.7304863
1031,59.993416,0.06281349
1032,57.87244,0.6393343
1033,49.981,0.6665742
1034,48.074677,2.4687715
1035,56.035812,0.57481134
1036,49.33749,0.5201903
1037,51.150658,1.1881571
1038,51.08374,3.7556741
1039,49.04481,2.0646546
1040,49.923885,0.46435195
1041,52.747883,0.24269485
1042,51.842827,0.42300123
1043,65.139755,0.1889663
1044,52.697887,0.23478279
1045,50.586834,0.8571429
1046,55.049877,1.8963869
1047,44.936813,0.58106965
1048,45.50842,0.5440294
1049,52.725246,0.82343507
1050,47.80934,0.30186915
1051,50.86106,0.2787214
1052,54.174995,0.30048537
1053,49.592087,0.23972794
1054,53.473755,0.27334678
1055,49.06881,0.4231149
1056,52.03859,0.2530883
1057,43.77837,0.6192763
1058,48.4885,0.3987935
1059,51.340065,0.6921652
1060,44.80802,2.5208337
1061,50.03306,0.64880854
1062,54.495537,0.48871633
1063,48.364296,0.3461684
1064,50.489094,0.4962767
1065,53.264442,0.25223786
1066,48.206295,0.13235171
1067,53.662067,0.17775923
1068,45.452263,0.15816447
1069,50.45495,0.14812876
1070,53.427742,0.12587239
