,Generator Loss per step,Discriminator Loss per step
285,13.734722,1.3709424
286,13.565584,1.3612254
287,15.988031,1.2598667
288,14.802328,1.6256713
289,12.64428,1.636697
290,12.235847,1.0071783
291,13.872737,0.7977368
292,13.778841,0.9340899
293,12.924913,0.7919104
294,14.324936,0.94280624
295,14.2911005,1.1130205
296,11.645338,1.2930677
297,12.5356865,1.5187085
298,12.752005,1.2184885
299,11.8107605,1.3048079
300,14.016682,1.2477298
301,15.252346,0.950722
302,13.141515,0.97540915
303,14.480568,0.7745342
304,13.2260895,0.8697779
305,14.920617,0.8718585
306,15.61491,0.66234124
307,13.10841,1.0447016
308,14.025608,0.9463148
309,14.301224,0.96865535
310,13.505041,1.154841
311,13.2731285,1.1634228
312,13.278988,1.045097
313,12.511743,1.413735
314,12.493179,1.0205175
315,11.84046,0.906796
316,12.370094,0.9713193
317,11.975897,1.2144407
318,13.942153,0.81689835
319,15.8384495,0.6309904
320,14.704774,0.7053871
321,13.395458,1.0194935
322,13.045516,1.1167941
323,14.111775,0.8076902
324,15.309914,1.0730555
325,16.35224,0.8891667
326,16.620249,0.81462467
327,14.876444,1.0606153
328,13.99429,1.8005135
329,14.140902,1.5274038
330,15.858125,0.9643222
331,14.700652,1.1056322
332,13.5215645,1.2946322
333,12.257176,1.5290191
334,14.247716,0.84828377
335,12.771114,1.0107386
336,13.387133,0.600648
337,12.946531,0.59843487
338,11.548302,0.802716
339,14.534183,0.88952327
340,14.241822,0.9581027
341,13.530079,1.281579
342,15.231276,1.134809
343,13.379894,0.92968845
344,12.734704,0.9288341
345,13.634805,1.1708295
346,15.352754,0.9634932
347,12.922706,1.4050947
348,13.965429,1.2630509
349,14.627179,1.0883499
350,13.381827,1.5050743
351,11.633104,1.1168083
352,14.392087,1.0638453
353,12.904757,0.7662102
354,14.384723,0.61767375
355,12.224431,0.8767694
356,14.885826,0.51016915
357,11.643579,1.1936812
358,14.099531,1.6079895
359,13.264733,1.0578811
360,12.889784,1.2796565
361,12.9398775,1.203002
362,13.21008,0.9239048
363,13.82874,0.9978361
364,12.564532,0.9795761
365,13.864992,1.0839324
366,14.425233,0.7276356
367,13.249955,1.7337546
368,11.297191,1.647907
369,13.658172,1.0747607
370,13.634619,0.7855545
371,13.362374,0.89490557
372,13.028762,0.80157495
373,15.243055,0.5990033
374,14.975445,0.867646
375,14.38322,1.4377888
376,14.798075,0.8515489
377,13.385856,1.1788417
378,13.529707,0.9883859
379,13.385778,0.76164794
380,14.194799,0.638255
381,14.80801,0.6992618
382,15.131653,0.7899542
383,12.975789,1.030441
384,17.701286,0.80868816
385,16.125935,0.8230115
386,15.409676,0.91081244
387,13.893176,0.7188955
388,12.896112,0.99325943
389,14.534041,0.8298248
390,13.392676,1.4021386
391,13.99645,0.9879238
392,14.356147,0.58163345
393,15.603015,0.507491
394,13.807717,0.7101388
395,15.745852,0.9475152
396,14.473462,0.91064227
397,12.60944,1.3839881
398,14.233846,1.0954646
399,14.0392275,1.900843
400,15.458267,0.99110353
401,14.698149,1.0836556
402,13.539813,0.95004463
403,13.026637,0.7639444
404,14.182022,0.55930877
405,12.3702545,0.9739183
406,15.240108,0.749349
407,15.00699,1.1273394
408,12.991165,1.4404852
409,13.331269,1.2773982
410,12.969449,2.0088918
411,13.409841,1.4487745
412,14.012118,0.9734969
413,12.704603,0.90783226
414,13.919831,0.52494246
415,14.105018,0.55168575
416,14.784456,0.40304455
417,13.493567,0.33221182
418,15.059129,0.262264
419,13.81825,0.25879842
420,13.634175,0.3178656
421,14.455084,0.41512275
422,12.499344,1.0842406
423,15.521891,0.9167284
424,15.119447,1.1775222
425,15.076071,1.1289166
426,15.9913,0.7811879
427,14.039978,1.5006636
428,12.33453,1.5607461
429,11.095257,1.2281038
430,11.202339,0.83513224
431,14.234652,0.8259567
432,12.554105,1.1628581
433,13.911351,0.8651025
434,14.214815,0.9782573
435,15.145271,0.85027325
436,14.369607,1.0452446
437,13.650703,1.1718518
438,16.13278,0.62777543
439,17.09396,0.5499684
440,14.422769,1.1575292
441,13.71185,1.8543355
442,14.283033,0.9590326
443,13.733479,1.401609
444,13.4295435,1.1382432
445,14.08623,0.8737918
446,17.033575,0.582411
447,14.259272,0.7137003
448,14.63089,1.2237242
449,13.966032,1.5960746
450,13.168251,0.8105166
451,13.427841,1.0956073
452,15.036948,0.96033764
453,14.006765,1.2339544
454,13.705737,1.3740575
455,15.885602,0.6623851
456,13.942449,0.9408423
457,13.496847,2.4096658
458,13.543573,1.1990513
459,14.072601,1.3075745
460,14.755025,0.81566346
461,12.932827,0.88844895
462,12.730318,0.7646987
463,13.502165,0.60500914
464,12.219116,0.6601044
465,14.863043,0.5175581
466,14.282874,0.83867633
467,13.31037,1.0545999
468,14.285447,1.0968336
469,14.44846,1.7042401
470,13.685227,1.1870766
471,13.908352,1.3598847
472,15.593704,1.3841996
473,14.647945,1.1496747
474,12.077978,1.2258992
475,15.418867,0.62062985
476,11.927656,1.0358087
477,14.861807,0.6388074
478,13.619993,0.89186084
479,13.389046,0.71269834
480,12.978902,1.6818471
481,12.092823,1.6226321
482,13.728748,1.1448975
483,14.152104,0.9291427
484,12.983312,0.70022607
485,13.331027,0.7206821
486,12.518891,0.98727465
487,13.95051,1.0088776
488,14.665388,1.3854549
489,13.954829,1.2503533
490,12.450898,1.305324
491,13.294849,0.96264625
492,14.793868,0.5847162
493,14.69006,0.5216027
494,12.715413,0.6692964
495,13.312861,1.2593731
496,14.483095,1.3689101
497,12.870504,0.9519541
498,13.54285,0.8971453
499,12.118304,1.0327755
500,12.969127,0.85077417
501,13.254523,1.4924792
502,13.053946,1.4098245
503,11.355471,1.0474082
504,12.828545,1.4755511
505,13.939161,0.95857674
506,12.776218,0.8314265
507,15.006237,0.6422709
508,15.215349,1.7877911
509,12.53411,1.4697531
510,12.999089,1.0210968
511,12.957793,1.0985657
512,12.876076,0.8625173
513,14.161171,0.71014297
514,12.499212,1.3261161
515,12.978833,1.5463461
516,12.296906,1.3068012
517,14.501011,0.77357423
518,14.806212,1.6927217
519,13.254227,0.96756417
520,12.772614,1.1293489
521,12.89693,1.1102996
522,14.315131,0.70527303
523,14.425688,0.6332357
524,15.667484,0.42941934
525,14.306378,0.8442224
526,15.280105,1.5662873
527,13.706843,1.1146419
528,13.467318,1.0116005
529,15.312035,0.7178476
530,14.157993,0.4971964
531,13.26456,0.88760316
532,11.534018,0.79822403
533,11.232628,1.1367054
534,11.6997795,1.3228419
535,14.765425,0.8838182
536,13.638423,1.2629888
537,13.353098,1.0774773
538,13.861053,1.1423773
539,12.4105215,1.2330792
540,13.380505,0.9970437
541,14.195076,1.0840869
542,16.325808,0.7935034
543,13.979016,1.3953791
544,16.472834,1.2045805
545,13.548151,1.0439374
546,13.106291,1.1053867
547,13.1732645,1.0040377
548,14.596206,0.5845952
549,13.253145,0.5822076
550,12.139359,0.43860477
551,15.155095,0.47475418
552,14.31357,0.63467073
553,13.800249,0.9201265
554,13.415652,1.0988297
555,12.861756,1.6359345
556,15.186691,1.3326365
557,13.894894,1.442147
558,12.101425,1.5593448
559,12.407529,1.1834742
560,12.9467945,0.97359467
561,14.527759,0.6683634
562,13.45379,0.75041944
563,13.375308,1.5555652
564,11.652332,1.5504402
565,13.960052,0.82081187
566,14.511699,0.83241856
567,13.4313545,0.67285347
568,13.793062,0.75007856
569,14.457731,0.9553472
570,12.352504,1.5103539
571,11.848564,2.204771
572,12.020816,1.4505124
573,12.267054,1.1971258
574,14.141912,0.9345963
575,14.764524,0.5964061
576,12.793007,0.8241614
577,14.679875,0.64942384
578,13.633064,0.8811425
579,14.559292,1.2107472
580,16.113098,0.96106917
581,13.77761,0.8054675
582,14.3474245,1.1012084
583,14.119207,1.2428722
584,13.847343,1.6736761
585,13.930068,1.2286
586,13.761927,0.90326977
587,11.966957,1.3043529
588,12.401735,0.9732221
589,12.294046,0.82031035
590,12.055924,1.1595335
591,11.855915,1.294671
592,13.789861,0.8540394
593,16.087261,0.5366958
594,14.541615,0.6664147
595,13.809695,1.0790716
596,12.838283,0.7011809
597,14.374496,0.5453537
598,14.031802,0.7285113
599,16.763927,0.5434047
600,15.720631,0.8609823
601,15.660228,1.4345744
602,14.044712,2.0408778
603,13.515811,1.2730519
604,15.844604,0.77742356
605,14.335434,1.0790257
606,13.366387,1.0667982
607,11.582007,1.2987137
608,13.690035,0.920909
609,12.424541,0.95739543
610,12.82085,0.8347533
611,13.343559,1.053343
612,11.683915,1.1096584
613,12.58405,1.1973627
614,12.747355,0.6220582
615,14.130288,0.5774542
616,15.359503,1.2755325
617,12.901079,0.7797148
618,12.865549,0.6559255
619,13.625526,1.0284183
620,15.982159,0.85952073
621,12.781196,1.5588441
622,14.213148,1.616952
623,15.186175,0.8641594
624,13.847807,1.4792389
625,11.56923,1.3919041
626,14.051398,0.95116305
627,12.525187,0.62674785
628,14.069752,0.41390803
629,11.696556,0.57668847
630,15.134258,0.54772925
631,11.891982,1.4032062
632,13.909584,1.5207114
633,12.732081,0.7196679
634,12.574843,1.0682003
635,12.549095,0.9286014
636,13.130585,0.6164756
637,14.476296,1.2213748
638,12.280843,1.447537
639,14.677856,1.3727629
640,15.009019,0.7985889
641,13.247654,1.7437954
642,11.942916,1.8514991
643,14.308072,0.9858182
644,13.995916,0.79429513
645,13.7270355,0.8030982
646,13.476974,0.6401579
647,14.739973,0.59616214
648,13.691435,0.54353565
649,14.127279,1.0409759
650,14.533135,0.7856289
651,13.542342,0.8734565
652,13.77258,0.99165076
653,14.13109,1.0862548
654,14.133564,0.86340714
655,14.713726,0.76364064
656,13.8717165,1.2126216
657,13.200649,1.1872064
658,15.841454,0.9197336
659,15.164048,0.63887036
660,15.088925,0.77666366
661,14.161386,0.51412266
662,13.553709,0.66211754
663,13.846127,0.41752523
664,12.135951,0.4023974
665,14.196807,0.42024696
666,13.331985,0.4897181
667,16.031475,0.59187645
668,16.030104,0.9073523
669,16.94389,1.2350464
670,15.422237,0.74535257
671,13.052196,0.9295194
672,13.928599,0.85856664
673,12.483216,1.353213
674,16.003817,1.1494553
675,15.047203,1.0859225
676,13.585356,0.98491085
677,13.306755,1.0157259
678,14.109242,0.79994404
679,12.520249,1.4573989
680,15.257396,0.99200034
681,15.509155,1.0358425
682,13.118481,1.2364099
683,13.716936,1.2442459
684,13.017464,1.5322788
685,13.533483,1.1042979
686,14.3049755,0.75051415
687,12.615788,0.6388731
688,13.565437,0.6256232
689,13.862245,0.6460453
690,14.749335,0.55791146
691,13.662239,0.6602926
692,14.907164,0.41355336
693,13.6675,0.4376228
694,14.173685,0.4496969
695,14.593197,0.39515436
696,12.5672455,1.2914032
697,13.94269,1.2301356
698,14.757602,0.84058523
699,15.397885,0.83927464
700,16.149881,0.67514616
701,14.198806,1.6174825
702,12.150849,2.1913903
703,11.299454,1.2537267
704,12.159384,1.2555606
705,13.226191,1.0859929
706,11.283136,1.2611125
707,13.97048,0.61630297
708,13.590335,0.43990594
709,14.097876,0.32940096
710,13.676187,0.5238554
711,13.262278,0.5388342
712,15.272683,0.73601425
713,16.303818,0.4361173
714,15.398677,1.4694546
715,14.60936,1.425762
716,15.535574,1.2810788
717,13.925711,1.638972
718,13.744379,1.443671
719,15.052699,0.9976847
720,16.626177,0.48707587
721,15.254366,0.55305725
722,14.437434,0.849334
723,13.891105,0.9659616
724,13.349131,0.8524367
725,12.767206,1.0525354
726,14.636539,0.78209513
727,14.0600605,0.9124838
728,12.847647,0.93558943
729,15.214112,0.47169423
730,14.154915,0.5346634
731,12.570379,1.5337486
732,13.304715,1.4332149
733,13.739439,1.1758907
734,15.359259,0.77943325
735,13.312265,0.82932895
736,12.614431,0.8252103
737,13.748967,0.6684351
738,12.211172,0.9782132
739,14.88648,0.81684846
740,14.398041,0.81850994
741,13.040258,1.1332664
742,13.140661,0.80218947
743,14.652981,0.7677985
744,13.56025,0.87398887
745,13.863839,0.9456395
746,14.634364,0.87618333
747,14.4548235,1.0361488
748,12.466693,1.0691634
749,14.124876,1.0696001
750,12.6641035,1.0281061
751,14.912403,0.8252189
752,14.076405,0.7720294
753,13.444084,0.5673368
754,13.487614,1.4401194
755,12.074986,1.5871453
756,13.78853,0.96746826
757,13.919188,0.8424078
758,13.815904,0.6304884
759,12.89316,0.6897298
760,12.461579,0.7823516
761,13.053028,0.8311516
762,13.924084,0.7237345
763,15.280734,1.083858
764,12.768635,1.2769058
765,13.706961,0.6676334
766,15.031354,0.48676732
767,15.063738,0.6985779
768,14.16553,1.5548085
769,13.465062,1.6274596
770,14.400391,1.3826483
771,13.265028,1.2109618
772,12.15366,1.160316
773,11.405867,0.95264804
774,12.029263,0.6165825
775,11.744026,0.6968554
776,12.249995,0.56130105
777,11.6185875,0.57351136
778,11.92733,0.6897718
779,14.334065,0.48681432
780,12.9261875,0.4922288
781,14.870837,0.4047501
782,14.498776,0.9763311
783,12.76012,1.0875431
784,13.954425,0.52213156
785,13.924792,0.89915013
786,13.062493,0.636743
787,14.64208,0.7060795
788,12.682965,1.8284242
789,12.566695,1.4211067
790,12.654541,1.0364883
791,14.993109,0.4653309
792,14.10563,1.0857137
793,13.745519,0.65632474
794,12.559433,0.9683888
795,12.659619,1.1770763
796,14.219049,0.59532994
797,14.342192,0.86813295
798,15.533197,0.8066432
799,15.185513,0.9477931
800,15.638661,1.5841122
801,13.412318,1.7789874
802,13.568405,0.90622276
803,15.562409,0.7683656
804,14.583845,0.6685027
805,13.414184,0.975963
806,11.130217,0.9677478
807,11.654726,0.83742833
808,10.831076,1.042363
809,14.461012,0.51887083
810,14.03196,0.90126187
811,13.544977,1.2164103
812,14.278972,0.6276428
813,14.05928,1.716216
814,13.639444,1.7142711
815,14.07005,1.3563794
816,16.069008,1.0877943
817,13.537966,1.4294944
818,16.721766,0.86096835
819,13.0627365,0.9417456
820,13.381375,1.0412505
821,13.050924,0.5675883
822,14.376829,0.3464101
823,13.216285,0.5313058
824,11.817219,0.64216095
825,15.674632,0.87153935
826,16.297712,0.6409076
827,14.427838,1.2976981
828,12.905268,1.1237772
829,12.552493,1.2491957
830,15.065577,0.9988946
831,13.592004,1.0282364
832,12.007592,1.3066177
833,12.183875,1.1313678
834,13.313501,0.7229556
835,14.508159,0.66800046
836,13.362342,0.8330885
837,14.177913,1.8967152
838,12.828017,1.2955382
839,13.068557,0.92313206
840,14.083577,0.7464241
841,13.274221,0.64262617
842,13.934187,0.53491247
843,14.265355,0.5318002
844,12.756493,1.9233485
845,11.842005,0.9730981
846,12.235941,0.7191631
847,12.293216,0.96373373
848,14.423824,0.5286972
849,13.929531,0.9628936
850,13.176257,1.0660269
851,14.325724,1.0261621
852,14.176642,1.1124241
853,14.635879,1.9048035
854,16.374,0.65545344
855,14.054045,1.0887966
856,13.856665,1.563719
857,14.327982,1.2287185
858,14.242215,1.9254224
859,14.099053,1.1075764
860,14.214074,1.0637262
861,11.892437,1.1354737
862,12.58513,0.96118164
863,11.961822,0.69716966
864,11.653973,0.88481545
865,11.871321,1.0603344
866,13.469328,0.733475
867,16.174831,0.30189472
868,15.188001,0.49307552
869,13.571947,1.3291705
870,12.940855,1.1215705
871,14.136578,0.37528497
872,13.765709,0.7022263
873,16.630388,0.37888736
874,15.457072,0.4774993
875,14.333585,0.72989714
876,14.029535,1.7331848
877,13.8962555,1.3855591
878,15.863015,1.091495
879,15.2066555,1.2231201
880,14.287918,1.4250284
881,12.033502,1.5749882
882,13.764429,1.6143566
883,12.242012,1.0991137
884,12.682167,0.9619171
885,13.156969,1.0311723
886,11.808701,0.91610193
887,12.743523,0.5293472
888,12.768556,0.34794518
889,12.88211,0.5305157
890,13.673561,0.5619234
891,13.554271,0.54578984
892,12.809148,0.63924456
893,13.501602,1.2805357
894,15.729839,0.81901914
895,13.132405,1.8926418
896,14.661732,1.7078233
897,14.914868,0.87922883
898,14.196416,1.9749016
899,11.543684,1.2941333
900,13.905975,1.550339
901,12.757654,0.8453858
902,14.516837,0.5312776
903,12.00621,0.8239945
904,14.9015045,0.6313995
905,12.069949,1.4682941
906,13.916128,1.7889091
907,12.871992,0.7834054
908,12.403341,1.2311672
909,13.207129,0.8908294
910,12.766515,0.58661604
911,14.362949,1.1952599
912,12.118023,1.2911136
913,14.073381,1.2778642
914,15.324318,0.6080581
915,12.836126,1.6489029
916,12.096768,1.630337
917,13.892793,1.360996
918,13.128223,0.8478959
919,13.16629,0.99464613
920,13.420494,1.006938
921,14.899348,0.90030324
922,14.562024,0.5596026
923,14.137124,1.2157606
924,14.32824,0.5514933
925,12.650421,0.7353014
926,13.71199,0.8961165
927,14.114118,1.0202291
928,13.502374,1.1990018
929,14.991316,0.74682754
930,14.023023,1.100311
931,12.828717,1.2004348
932,15.920996,0.69800675
933,17.476051,0.55721337
934,15.927606,1.0973682
935,14.086502,1.2948651
936,15.06666,1.8667239
937,13.406998,1.4309778
938,13.156404,1.5845242
939,14.121372,0.7412678
940,14.003744,0.8159059
941,14.91403,0.65450037
942,14.802817,0.88374305
943,15.185743,0.8097832
944,14.426302,0.88866603
945,12.539768,1.4441364
946,13.331596,0.83403075
947,13.042668,1.5395018
948,15.58165,1.1493833
949,15.107199,1.2321665
950,14.893,1.3630323
951,13.939187,1.4328015
952,13.635345,0.97647995
953,12.341795,0.979972
954,14.816928,0.787513
955,14.745073,0.69360363
956,12.588807,1.0347484
957,13.420067,0.8183864
958,13.39694,1.4051442
959,12.958775,0.79266095
960,14.233126,0.5229358
961,13.598724,0.67711365
962,13.722574,0.83923924
963,15.118771,1.1945689
964,15.030101,0.7295766
965,14.078168,0.7480855
966,14.710287,0.7977494
967,14.788126,0.8061681
968,14.603717,1.025723
969,14.366738,0.67913246
970,13.173285,1.8821917
971,14.121919,0.90807486
972,13.7194195,0.9399604
973,16.030598,0.7840636
974,16.07212,0.7685044
975,13.614006,1.9251717
976,12.268402,1.1273453
977,11.275073,1.4262574
978,12.224969,1.6830788
979,12.897913,0.6411337
980,11.34797,0.4821263
981,13.467756,0.54420435
982,13.187516,0.60828894
983,14.187028,0.49571353
984,14.737259,1.6486249
985,12.810766,1.5520725
986,15.064804,0.9938607
987,16.188416,0.4577786
988,14.890275,1.4818211
989,13.842989,1.3588997
990,14.711364,1.0000141
991,13.87274,1.6576132
992,13.236137,1.3514585
993,14.91388,1.0122998
994,16.91005,0.4691824
995,15.371457,0.685361
996,15.264109,1.2557408
997,14.042091,1.1883564
998,12.484368,0.9704442
999,13.2938,1.5441306
1000,14.303478,0.89106935
1001,14.955816,1.0461022
1002,13.393053,0.77694374
1003,14.394034,0.7583465
1004,13.645576,0.7626486
1005,13.18705,1.5899415
1006,13.751029,0.6138758
1007,12.61433,0.95574284
1008,14.176328,0.534216
1009,13.076821,0.7548385
1010,12.6008835,0.84168994
1011,13.871749,0.67097795
1012,12.703843,0.93028146
1013,15.396478,0.707996
1014,14.195119,0.838879
1015,13.632078,1.1717622
1016,14.071125,1.0188943
1017,14.800008,1.1433998
1018,14.264431,1.0443388
1019,14.096782,1.1248534
1020,14.9427185,0.90133256
1021,14.661684,1.1272298
1022,12.679748,1.3529687
1023,14.225916,1.2597983
1024,11.843728,0.9468068
1025,14.415726,0.6104319
1026,13.344949,0.80237824
1027,13.732852,0.7462372
1028,12.8984375,1.5424432
1029,11.829407,1.4901178
1030,12.980961,0.7752989
1031,13.252196,0.6656311
1032,13.242706,0.6847507
1033,13.101257,0.8635837
1034,13.2979355,1.0643346
1035,13.466857,1.1907825
1036,14.589478,0.9940532
1037,14.931363,1.1974863
1038,12.665301,2.0326457
1039,12.919562,1.0202887
1040,15.093938,0.40984333
1041,15.260528,0.42746288
1042,13.245277,0.98796266
1043,13.282212,1.2367023
1044,12.655985,0.8655608
1045,13.774071,0.69391024
1046,13.879465,0.79187757
1047,11.266342,0.80922544
1048,11.441439,1.0945743
1049,13.325905,1.4056145
1050,12.2732115,1.1367141
1051,11.775651,1.081713
1052,12.401179,1.4338385
1053,14.616901,0.93078935
1054,12.971609,0.78035945
1055,14.865498,0.5155556
1056,15.501754,1.4236857
1057,13.14611,1.2620754
1058,14.014307,0.60439634
1059,13.321699,0.9735482
1060,13.010651,0.99660945
1061,14.242086,0.75472254
1062,13.288044,2.4879293
1063,13.523656,1.0629665
1064,12.340937,1.4108856
1065,13.894322,0.91614467
1066,13.625603,1.2152889
1067,13.170853,0.7163993
1068,12.547508,0.7512283
